,Euphemisms,literal translation,euphemistic meanings,category,Rating,text,source,,always eup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,obi,kolanut,bribery,,0,"Baba agba ni pe won fe je obi, mo fe bawon lo ra loja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,obi,kolanut,bribery,,0,Se obi wa ninu awon eru iyawo?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,obi,kolanut,bribery,,1,Oga olopa ti gba obi idi niyii ti ko fi le je oloto ni Idajo naa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,obi,kolanut,bribery,,1,Olopa ti je obi lowo odanran na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,owo kuduru,short hands,Bribery,,1,O̩ro̩ ̀awo̩n o̩lo̩pa ò ti le̩ le ti eniyan bá ti mo̩ ba ti se n se o̩wo̩ kúdúru,a pragmatic analysis of selected yoruba euphemisms,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,owo kuduru,short hands,Bribery,,1,"Ka dupe lowo eni monni loju sebi eniyan ni kowo ibi ti awa )( eni sowo kuduru Toni kagba,bi nkan ba wa lowo re a funni",BBC News Yoruba - Aàjíire bí? Ẹ wá bá wa gbé òwe yìí yẹ̀ wò.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,owo kuduru,short hands,Bribery,,1,"Ele Sowo kuduru si won si ile ifowo pamo EKO BANK, OLUMIDE BAKARE ACCT NO. 3872003592.",https://www.facebook.com/orisuntv/photos/iroyinniranpebati-se-jabo-fun-yin-nipa-bi-aisan-se-mu-agba-osere-olumide-bakare-/1326944547332228/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,owo kuduru,short hands,Bribery,,1,"Oun s'owo kuduru. Se o ro pe o le na ni?""","Toluwalope Alawode on Twitter: ""@rudolflancelot As in sir, so ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,owo kuduru,short hands,Bribery,,1," Orisirisi iwa ibaje lo maa n fa Orile-Ede seyin. Okan ninu iru awon iwa ibaje bee ni gbigba ati fifuuni ni owo eyin. Iwa yiiti gbile ni Orile-Ede wa. Bi o tile je pe opo awon eniyan nla lo wa ni idi iwa yii, sibe eyi ko so di nnkan to dara. Ani ohun ti ko dara ko ni oruko meji, ko dara ni. Orisirisi oruko ni awon eniyan fun owo-eyin. Awon kan n pe e ni ‘Owo-abetele’. Awon kan n pe e ni ‘sowo kuduru’. Awon miiran si n pe e ni ‘riba’. ‘Owo ibole’ ni awon kan mo on si. Oun kan naa ni won n pen i ‘owo pabe’ tabi ‘owo ijule’. A ri awon ti n pe e ni ‘egbo’. Ko si oruko ti a pe ata ti a le mu tita ata kuro. Ani ko si oriki ti a le fun iwa-ibaje yii ti o le so di nnkan rere.",https://stoplearn.com/aroko-ajemo-isipaya-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,fewo,a pilfer,a thief,,1,"Okan ninu iru awon iwa ibaje bee ni gbigba ati fifuuni ni owo eyin. Iwa yiiti gbile ni Orile-Ede wa. Bi o tile je pe opo awon eniyan nla lo wa ni idi iwa yii, sibe eyi ko so di nnkan to dara. Ani ohun ti ko dara ko ni oruko meji, ko dara ni. Orisirisi oruko ni awon eniyan fun owo-eyin. Awon kan n pe e ni ‘Owo-abetele’. Awon kan n pe e ni ‘sowo kuduru’. Awon miiran si n pe e ni ‘riba’. ‘Owo ibole’ ni awon kan mo on si.",http://tonyakinwale.com/read.php?d=Homilies/Homilies%20(Ungrouped)/2008%2010%2005%20Ado%20Ekiti.doc,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,"A sese bere si fewo , nwon n ji n tasan (iyen ni thousand thousand naira).",https://www.theelitesng.com/omo-njale-omo-fe-your-yoruba-case-against-goodluck-jonathan-by-pius-adesanmi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,"Omo Njale, Omo Fewo",POLITENESS PRINCIPLES AND FACE ACTS AMONG ENGLISH AND YORUBA INTERACTANTS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,Omo naa nfe ‘wo ,http://www.alaroyeonline.com/searchi.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,"Bi omode ba n fewo , to n ji eran je ninu isaasun, to si n ji awon nnkan peepeepee mu, awon Yoruba a ni k i awon obi e tete mojuto... ","YORUBA ALPHABET FOR LEARNERS IN THE UNITED STATES By 'WOLE ADESINA, PhD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,"Bola ati Soji fewo inu moto Baba won. E wo won bi won tife siilekun moto. Bola sokale ninu moto, onlo si kilasi re.",https://alaroye.org/abiyamo%cc%a3-tooto%cc%a3-abacha-tun-fowo-rans%cc%a3e%cc%a3-sawo%cc%a3n-o%cc%a3mo%cc%a3-naijiria-lato%cc%a3run-owe-yoruba-to-so-pe-oku-olomo-ki-i-sun-gbagbe-ti-%e1%b9%a3e-%e1%b9%a3e-mo-gbogbo-om/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,"Muhammadu Buhari, tori tipẹtipẹ sẹyin ni Buhari ti sọ pe Abacha ko jiwo Naijiria o, bẹẹ ni ko jale rara, o kan palẹ awọn owo kan mọ kuro nilẹ lọna aitọ ni, bo tilẹ jẹ pe ọrọ ti Buhari sọ nigba naa bi ọpọ eeyan ninu, wọn adape ole lọmọ mi n fẹwọ, adape agbere ni ṣina. Ṣa, niṣe ni ka maa dupẹ lọwọ Abacha, ka si tun maa dupẹ pataki lọwọ awọn orileede to fowo ran, ti wọn si fi jiṣẹ, ka parọwa sawọn orileede yooku ti owo baba wa lọdọ wọn, ki wọn ma jafara lati ba wa ko o, tori a ṣi nilo owo lati gbọ bukaata wa, ka waa bẹ ijọba wa ki wọn dakun nawo ti Dadi wa, abiyamọ tootọ ti ko gbagbe awọn ọmọ ẹ, n taari si wa yii, fun anfaani wa, nile loko.",https://alaroye.org/eja-panla-milionu-meta-aabo-naira-ti-ode-atore-e-ji-so-won-dero-kootu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fewo,a pilfer,a thief,,1,"Abilekọ Joy Odoh to fẹsun kan wọn ni ọmọọṣẹ oun tẹlẹ ni Chukwudi ni tiẹ, o lo pẹ to ti n ba oun taja ni ṣọọbu oun to wa ni Opopona Market, l’Ebute-Mẹta, koun too le e danu lọdun to kọja (2019) nigba ti awo ya pe afurasi ọdaran naa n fẹwọ. O ni ibi toun ti kọkọ fura ni pe ojoojumọ lowo ọja to n ba oun ta ki i pe, niṣe lowo maa n din tawọn ba ti n ṣiro owo lalẹ, ọrọ kantan-kantan lo si maa n sọ, ki i ri alaye gidi kan ṣe.",https://www.bbc.com/yoruba/afrika-46744385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Alaboyun ko gbọdọ ti ọwọ bọ sokoto ọkọ rẹ lati mu owo - Igbagbọ Yoruba ni pe obinrin to ba ni oyun sinu, to ba mu owo ni apo ọkọ rẹ, yoo bi ọmọ ti yoo maa fẹwọ, tabi jale.",https://biblics.com/yo/bibeli/yoruba-bibeli/majemu-titun/luk/18/11-23,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Eyi Farisi dide, o si ngbadura ninu ara rẹ̀ bayi pe, Ọlọrun, mo dupẹ lọwọ rẹ, nitoriti emi kò ri bi awọn ara iyokù, awọn alọnilọwọgba, alaiṣõtọ, panṣaga, tabi emi kò tilẹ ri bi agbowode yi.",https://worldstories.org.uk/reader/the-tortoise-and-the-three-brothers/yoruba/624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Awon omo iya yi tun wo ara won tiyanutiyanu, won si tun wo Ijapa tifuratifura. Ijapa dahun o ni, ‘Kilode ti e fi nwo mi bi enipe mo gbe ida soke lati fi be yin lori? Se e ro pe alonilowogba nimi ni? Emi kii ise janduku o. O kan je pe ohunkohun ti mo ba fe, n o ri gba.",https://www.bbc.com/yoruba/afrika-61249249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Iléẹjọ́ ti sún ìdájọ́ Ọ̀gá Ọlọ́pàá Abba Kyari si iwaju. Oṣù Kẹfà ni Abba Kyari yóò gba ìdájọ́ lórí ẹ̀sun gbájuẹ̀. Ijọba Ilẹ Amerika fi ẹsun kan an pe alabaṣiṣẹ Abbas Ramon, Hushpuppi ti wọn fi ẹsun alọnilọwọgba ati iwa jibiti kan ni.",https://www.bbc.com/yoruba/afrika-61249249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Ijọba Ilẹ Amẹrika fi ẹsun kan an pe alabaṣiṣẹ Abbas Ramon, Hushpuppi ti wọn fi ẹsun alọnilọwọgba ati iwa jibiti kan ni. Olotu ijọba ati minisita fun eto idajọ ni Naijiria, Abubakar Malami ni ijọba ilẹ Amẹrika n bere ki wọn yọnda Kyari fun wọn ni ọrọ naa ṣe de ile ẹjọ.",https://www.bbc.com/yoruba/articles/c7218jgyx3eo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,Oyewọle ni wọn fi ẹsun alọnilọwọgba lati gba owo lẹyin to ya miliọnu mẹta naira lọwọni oun a da pada laaarin ọjọ meje. Ẹsun miran ti wọn fi kan an ni pe o fi ayederu iroyin lede pe oun ti ku to si wa laaye lori Whatsapp.,https://yo.birmiss.com/ti-o-dara-ju-jara-nipa-buruku-ati-awon-alonilowogba-akojo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"""Iṣura Island"" Vladimir Vorobiev. Rosia film aṣamubadọgba ti awọn aramada R. L. Stivensona - a lo ri aso film itan ti igba ayelujara ajalelokun, olè ati awọn alọnilọwọgba ti o yato lori ọrọ Captain Flint. Akọkọ ipa ni awọn ìrìn film, dun nipa Oleg Borisov ati Fedor Stukov.",https://yo.birmiss.com/ti-o-dara-ju-jara-nipa-buruku-ati-awon-alonilowogba-akojo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"""Virtuosi"" Toni Dzhordana. Awọn ti olona-ise agbese kan ti a ti ẹgbẹ kan ti awọn alọnilọwọgba, ti o ni kọọkan jara expropriate awọn ọlọrọ eyikeyi iye.",https://yo.birmiss.com/ti-o-dara-ju-jara-nipa-buruku-ati-awon-alonilowogba-akojo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"""Poirot,"" Rosalind Hicks. Akojọ ti awọn TV jara nipa burúkú ati awọn alọnilọwọgba British ẹrọ yoo jẹ pe lai menuba awọn egbeokunkun fiimu nipa awọn Otelemuye Hercule Poirot. ",https://yo.birmiss.com/ti-o-dara-ju-jara-nipa-buruku-ati-awon-alonilowogba-akojo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Ti onse ti tẹlifisiọnu awọn ikanni ti wa ni nigbagbogbo ni àwárí ti awọn atilẹba itan. Life Olè ati awọn alọnilọwọgba pese a ọrọ ti awọn ohun elo ti lati ṣẹda amusing iṣẹlẹ, ki nipa awọn ti o dara ju TV jara ti awọn itanjẹ ri ni kọọkan orilẹ-ede.",https://alaroye.org/oro-ti-sanwoolu-so-fawon-agbofinro-yii-oro-gidi-ni-o/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Awọn ọlọpaa buruku yii n ba awọn ọlọpaa rere to wa laarin wọn lorukọ jẹ, debii pe bayii, ko si ẹni to ri ọlọpaa bii ọrẹ araalu, ṣaaṣa araalu ni wọn ka wọn si, bẹẹ ni wọn ko si ri wọn bii olugbeja tabi iranṣe ọba, wọn ri wọn bii ole ati alọnilọwọgba to n ṣiṣe tara wọn funra wọn, ti wọn n jiṣẹ ti ko sẹni to ran wọn. Iyẹn lo ṣe jẹ pe ọrọ ti Gomina Sanwoolu sọ yii bọ si asiko, ki awọn ọlọpa gbọ, ki wọn yee daamu araalu, ki awọn ọga wọn si gbọ, ki wọn kilọ fun wọn daadaa.",https://alaroye.org/oro-ti-sanwoolu-so-fawon-agbofinro-yii-oro-gidi-ni-o/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Ọlọpaa ki i ṣe ọta araalu, ọrẹ araalu lo yẹ ki wọn jẹ, ṣugbọn ọpọ awọn ọlọpaa tiwa ni ko dara, alọnilọwọgba ni wọn o. Ṣugbọn ẹ gbọkilọ ti Sanwoolu ṣe, ẹ yiwapada, kaye ẹyin naa le daa!",https://alaroye.org/awon-onimoto-oke-ogun-pariwo-e-gba-wa-lowo-awon-olopaa-ti-won-n-lo-wa-lowo-gba/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Wọn fẹsun kan awọn ọlọpaa Swift Response Squard (SRS) to n fojoojumọ gbegi dina lọna ọhun pe ole ni wọn n ja, iwa alọnilọwọgba ni wọn n ṣe fawọn, ki i ṣe tori eto aabo to mẹhẹ ni wọn fi wa lọna naa mọ, niṣe ni wọn n re awọn jẹ bii ekute ile, ajẹni-fẹni.",https://alaroye.org/iyan%e1%b9%a3elodi-egbe-onimoto-ko-wahala-bawon-araalu-lekoo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Lara aroye naa ni pe owo tawọn alakooso ẹgbẹ onimọto tijọba faṣẹ le lọwọ, iyẹn Lagos State Parks and Garrages Management, eyi ti Alaaji Musiliu Akinsanya, ti wọn n pe ni MC Oluọmọ n ṣe alaga rẹ, n gba lọwọ awọn lojumọ ti pọ ju, o si n pa awọn lara kọja aala, wọn ni tikẹẹti oriṣiiriṣii ni wọn n ja fawọn, tipaa-tikuku si ni wọn fi n gbowo aitọ lọwọ awọn onimọto, wọn lawọn o le fara da iwa irẹnijẹ ati alọnilọwọgba naa mọ, afi tijọba ba wa nnkan ṣe si i lawọn yoo too bẹrẹ iṣẹ pada.",https://alaroye.org/lati-le-mu-ki-alaafia-joba-ajo-to-n-ri-si-gareeji-fee-le-awon-oniparaga-atawon-omoota-nipinle-ogun/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alonilowogba,those who twists people's hands in getting their things,a thief,,1,"Gbogbo igbesẹ yii ki i ṣe lati gba iṣẹ lọwọ awọn yuniọn tabi lati ba wọn pin iṣẹ wọn ṣe, Alaga PAGADA sọ pe ohun tijọba Dapọ Abiọdun ran awọn ni lati le awọn eeyan ti iṣẹ wọn ko ran ẹnikẹni lọwọ kuro ni gareeji, ki sun-kẹrẹ-fa-kẹrẹ dinku patapata, ko si ma si alọnilọwọgba atawọn oniparaga ni gareeji kankan mọ nipinlẹ yii.",https://alaroye.org/o-%e1%b9%a3oju-mi-koro-apa-kin-in-ni-16/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ironu wa ko jọ ara wọn. Ironu ole, ironu ka ja ohun olohun  gba lo wa ninu awọn kan ni Naijiria, bẹẹ ni ironu konikaluku jẹ iṣẹ ọwọ ẹ wa ninu awọn kan. Nigba ti eeyan ba gbọ ọrọ lẹnu awọn ti wọn maa n pe ara wọn ni olori tabi aṣiwaju ni ilẹ Hausa, ko si ohun ti yoo wa si ọkan oluwa ẹ ju pe Naijiria ti wọn n pariwo yii, bo ba jẹ bo ṣe wa naa niyi, yoo ṣoro ki orilẹ-ede naa too bọ ninu hilahilo. Awọn aṣaaju awọn Hausa-Fulani ti wọn wa ni Naijiria yii jẹ kiki ole, opurọ, alonilọwọgba ati oloju-aye.",https://alaroye.org/ko-pe-ti-abiodun-ati-mustapha-tewon-de-ni-won-tun-fibon-ja-okada-gba-ni-%e1%b9%a3agamu/,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Inu ẹwọn ọhun ni wọn ti pade, ni wọn ba di ọrẹ ojiji, wọn si pinnu lati da ikọ adigunjale tiwọn silẹ bi wọn ba ti jade. Bi wọn si ti gba ominira ni 2020 naa ni wọn bẹrẹ iṣẹ alọkolohun kigbe ọhun pada, to fi di pe wọn tun ko sọwọ lẹẹkeji. Ibọn ilewọ ibilẹ kan ati ọta ibọn ti wọn ko ti i yin lawọn ọlọpaa ba lọwọ wọn.",https://alaroye.org/adigunjale-metadinlogun-ha-sowo-olopaa-lekoo-ibon-meta-ati-opolopo-oogun-ni-won-gba-lowo-won/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ba a ṣe gbọ, o ti pẹ tawọn ọtẹlẹmuyẹ ti n finmu finlẹ nipa awọn firi-nidii-ọkẹ, alọ-kolohun-kigbe ẹda wọnyi, ti wọn si ti sami sawọn ibuba wọn gbogbo lagbegbe naa, ki wọn too lọ ya bo wọn ni nnkan bii aago meji aabọ oru ọjọ kẹrinla, oṣu yii, nigba tọwọ ti pa, tẹsẹ ti pa.",https://alaroye.org/milionu-merin-owo-alaje%e1%b9%a3eku-ti-salami-loo-ya-lomo-re-gbe-sa-lo-ni-%e1%b9%a3aki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ọkan ninu awọn ti wọn jọ n gbele ni wọn ta a lolobo pe awọn ri ọmọ rẹ, Abiọla pẹlu afẹsọna rẹ, ti wọn wọle, eyi lo jẹ ki baba naa mọ ibi ti ina to jo oun ti wa, lo ba lọọ fẹjọ sun ni teṣan ọlọpaa Tede. Awọn ọlọpaa ti lọọ fọrọ wa ọlọkaada to gbe awọn afurasi ọdaran naa lẹnu wo, wọn si ṣeleri pe awari tobinrin n wa nnkan ọbẹ lawọn yoo fọrọ awọn firi nidii ọkẹ alọ-kolohun-kigbe yii ṣe. Bakan naa la gbọ pawọn ọlọpaa ọtẹlẹmuyẹ kan ti n ṣiṣẹ lori ọrọ yii.",https://alaroye.org/abdulsalam-dero-ewon-kirikiri-lekoo-won-ni-ole-paraku-ni/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"O lawọn ka ibọn kan ati ọbẹ aṣooro mọ afurasi ọdaran yii lọwọ, iwadii tawọn ọlọpaa si ṣe fihan pe firi-nidii-ọkẹ, alọkolohun-kigbe pọnbele ni, iwa to si hu ta ko isọri kẹtadinlọọọdunrin (297) ati ikọkandinlọọọdunrun (299) iwe ofin iwa ọdaran nipinlẹ Eko.",https://alaroye.org/wole-ati-saheed-ko-sakolo-olopaa-ole-ni-won-n-ja-loju-popo-lekoo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ki i ṣawọn nikan lo n ṣiṣẹẹbi ọhun, wọn ni wọn pọ, ṣugbọn bawọn ọlọpaa ṣe bọọlẹ lati wadii ohun to n ṣẹlẹ lawọn alọ-kolohun-kigbe ẹda naa bẹ danu lọkọọkan, wọn sa lọ, ẹni meji pere ni wọn ri mu. Wọn ni niṣe lawọn afurasi mejeeji yii n tu igbo ẹba ọna, nibi ti wọn n tọju awọn dukia ti wọn ja gba lọwọ awọn ero ọkọ ati onimọto si lọwọ ni wọn fi mu wọn.",https://alaroye.org/korede-n-jale-ni-magodo-yahaya-n-ja-tie-lori-biriiji-otedola-owo-ti-te-won/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ṣa, iṣẹ iwadii ti n tẹsiwaju lori awọn alọ-kolohun-kigbe ẹda yii, gẹgẹ bi Ọga agba ikọ RRS, CSP Ọlayinka Ẹgbẹyẹmi, ṣe sọ ninu atẹjade kan, o ni wọn ti taari wọn si ẹka ileeṣẹ ọlọpaa to n tọpinpin lati ṣewadii kunnakunna, ibẹ si ni wọn maa gba dele-ẹjọ laipẹ, ati pe gbogbo awọn to sa lọ ninu awọn ti wọn jọ n ṣiṣẹẹbi ọhun lawọn maa tọpasẹ wọn lati mu wọn, gẹgẹ bii Kọmiṣanna ọlọpaa Eko, Abiọdun Alabi, ṣe paṣẹ.",https://alaroye.org/lasiko-tawon-eleyii-n-digunjale-lowo-lawon-agbofinro-ko-won-nikeja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ninu iwadii tawọn ọlọpaa ṣe, wọn lawọn alọ-kolohun-kigbe ẹda yii ti pẹ lẹnu iṣẹ laabi wọn, wọn ti n figba kan ja awọn eeyan lole lagbegbe kan naa, wọn ni wọn lọ, wọn tun pada wa ni, ki ọwọ too ba wọn lọtẹ yii. Kọmiṣanna ọlọpaa ipinlẹ Eko, CP Abiọdun Alabi, ti ni kawọn ọtẹlẹmuyẹ tubọ ṣiṣẹ iwadii wọn pari, ki wọn le foju awọn afurasi yii bale-ẹjọ, ki wọn le gba sẹria to tọ si wọn. O ni ko saaye fawọn janduku ati ọdaran l’Ekoo, tori awọn maa mu wọn debi ti wọn aa ti kan idin ninu iyọ tọwọ ba ba wọn.",https://alaroye.org/e-wo-omo-iya-meta-ti-won-n-digunjale-nijebu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Ninu alaye ti Alukoro ileeṣẹ ọlọpaa ipinlẹ Ogun ṣe ninu atẹjade to fi sọwọ s’ALAROYE lọjọ Aje, Mọnde, ọjọ kẹwaa, oṣu Kẹwaa yii, o ni gẹrẹ tawọn firi nidii ọkẹ alọ-kolohun-kigbe ẹda naa ṣiṣẹẹbi wọn tan lawọn aladuugbo kegbajare wa si teṣan ọlọpaa Igbeba, oju-ẹsẹ si DPO teṣan naa, CSP Musiliu Doga, atawọn ọmọọṣẹ ẹ ti lọ sibẹ, wọn gba, fi ya awọn adigunjale naa, wọn le wọn gidi.",https://alaroye.org/bawon-eleyii-%e1%b9%a3e-fibon-gba-okada-tan-lakute-ni-won-mu-won/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Wọn lawọn afurasi naa ti jẹwọ p’awọn ni firi-nidii-ọkẹ alọ-kolohun-kigbe agbegbe naa. Kacha ni Ojule ogun, Opopona Omega, niluu Onibudo, loun n gbe, ilu Onibudo naa ni Yusuf n gbe, Adamu ni ile tiẹ yatọ, abẹ biriiji kan ni Akute loun fi ṣe ile. Ṣa, wọn ti ṣeto lati fa awọn afurasi yii le ileeṣẹ ọlọpaa ipinlẹ Ogun lọwọ, ki wọn le tubọ ṣewadii to lọọrin nipa wọn, ki wọn si foju wọn bale-ẹjọ, nibi ti wọn yoo ti fimu kata ofin.",https://alaroye.org/nitori-eto-aabo-e%e1%b9%a3o-amotekun-ondo-ati-o%e1%b9%a3un-bere-ajo%e1%b9%a3epo-lenu-aala-won/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Alaga awọn adari ẹsọ Amọtẹkun lẹkun Guusu Iwọ-Oorun ọhun ni eeyan to le lọọọdunrun lawọn doola ẹmi wọn lọwọ awọn ajinigbe laarin asiko ti awọn fi ṣeto naa lọdun to kọja, ti awọn si tun ri ọkọ bii ọgọrin gba pada lọwọ awọn ole alọ-kolohun-kigbe.",https://alaroye.org/won-ti-mu-akpan-atore-e-ti-won-n-ji-waya-ina-tu-lekoo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,,1,"Wọn lọkunrin naa kọkọ ṣe bii ẹni pe oṣiṣẹ ina mọnamọna loun, ṣugbọn nigba ti wọn yẹ ẹ wo daadaa ni wọn ri i pe alọ-kolohun-kigbe ẹda ni, ni wọn ba gbe e janto. Ọna Gerrard, to wa lagbegbe Ikoyi, l’Erekuṣu Eko lọhun-un, ni Stanley fi ṣe ojuko iṣẹẹbi tiẹ, wọn niṣe lo n palẹ awọn waya tiransifọma wọn mọ, to si n lọọ ta a jẹun. Wọn lọkunrin naa ni jiga ati ṣọbiri to fi maa n hulẹ lati hu waya ina mọnamọna ti wọn ba ri mọlẹ jade.",https://alaroye.org/won-ran-oyin-sawon-ore-meji-to-loo-ji-maaluu-nigba-to-fee-ta-won-pa-ni-won-loo-jewo-folopaa/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
